Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
966,Tracy Long,4827,1060,209 reps - s,806,119 reps - s,842,84 reps - s,1350,0,769,13:30 - s
967,Michael Elder,4828,1480,171 reps - s,11,222 reps - s,1028,68 reps - s,1187,153 reps - s,1122,18:39 - s
968,Roberto Velez,4834,1839,0,120,179 reps - s,267,141 reps - s,1350,0,1258,0
969,Ken Brown,4837,890,215 reps - s,706,125 reps - s,1141,58 reps - s,1025,174 reps - s,1075,17:31 - s
970,Dan Balch,4838,1370,182 reps - s,891,116 reps - s,315,131 reps - s,1350,0,912,15:02 - s
971,John Bueltel,4846,1623,156 reps - s,1394,78 reps - s,306,132 reps - s,781,190 reps - s,742,13:17 - s
972,Colin Rankin,4851,1498,169 reps - s,884,116 reps - s,395,129 reps - s,816,188 reps - s,1258,0
973,Paavo Immonen,4853,561,19:21 - s,1518,68 reps - s,831,87 reps - s,685,195 reps - s,1258,0
974,Adam Brown,4874,1426,175 reps - s,638,131 reps - s,632,101 reps - s,1350,0,828,14:10 - s
974,Rigo Barragan,4874,836,218 reps - s,1543,0,876,82 reps - s,720,193 reps - s,899,14:55 - s
976,Gregory Baker,4876,1255,191 reps - s,473,141 reps - s,1389,0,1057,170 reps - s,702,12:54 - s
976,Robert Goss,4876,653,19:43 - s,824,119 reps - s,791,93 reps - s,1350,0,1258,0
978,Doyle Clark,4878,317,17:57 - s,564,136 reps - s,1389,0,1350,0,1258,0
978,Mike Johnson,4878,1596,159 reps - s,1318,80 reps - s,496,106 reps - s,550,200 reps - s,918,15:05 - s
978,Paul Hermes,4878,1040,210 reps - s,511,139 reps - s,1198,56 reps - s,1350,0,779,13:40 - s
981,Eladio Pereira,4883,1199,196 reps - s,1032,107 reps - s,44,23:10 - s,1350,0,1258,0
982,Dan Flagler,4884,1242,192 reps - s,1464,78 reps - s,791,93 reps - s,684,195 reps - s,703,12:55 - s
983,Rene Da Barros,4890,1839,0,1543,0,519,106 reps - s,263,220 reps - s,726,13:07 - s
984,Christian Kon,4893,1329,185 reps - s,1543,0,198,154 reps - s,1350,0,473,11:20 - s
985,Rich Beliveau,4899,1205,195 reps - s,772,121 reps - s,1389,0,1053,171 reps - s,480,11:22 - s
986,Justin Lee,4900,1614,157 reps - s,1184,90 reps - s,602,104 reps - s,677,195 reps - s,823,14:06 - s
987,Joel Garcia,4901,824,218 reps - s,1080,103 reps - s,389,129 reps - s,1350,0,1258,0
988,Geo Dothard,4905,568,19:23 - s,1222,87 reps - s,1122,59 reps - s,895,184 reps - s,1098,17:53 - s
989,Jeremy White,4906,669,19:48 - s,240,163 reps - s,1389,0,1350,0,1258,0
990,Jim Ochoa,4907,1656,153 reps - s,1543,0,688,95 reps - s,666,195 reps - s,354,10:35 - s
991,John Dingfelder,4910,1479,171 reps - s,518,138 reps - s,1086,63 reps - s,807,189 reps - s,1020,16:38 - s
992,Jared Adams,4911,1382,181 reps - s,635,131 reps - s,1062,67 reps - s,992,177 reps - s,840,14:18 - s
992,Jeff Sturgis,4911,956,213 reps - s,910,115 reps - s,1317,43 reps - s,897,184 reps - s,831,14:14 - s
994,Alex Vinson,4912,1594,159 reps - s,1313,80 reps - s,869,82 reps - s,822,188 reps - s,314,10:17 - s
995,William Ransom,4918,1307,187 reps - s,1063,105 reps - s,542,105 reps - s,1350,0,656,12:33 - s
996,Jonathan Falcon,4919,1264,190 reps - s,824,119 reps - s,738,94 reps - s,835,187 reps - s,1258,0
997,Derek Debevec,4920,1839,0,744,122 reps - s,747,94 reps - s,332,214 reps - s,1258,0
998,Clelio Costa,4930,1692,150 reps - s,904,115 reps - s,371,130 reps - s,874,185 reps - s,1089,17:46 - s
999,Shawn Tuckett,4931,880,216 reps - s,1026,107 reps - s,1389,0,857,186 reps - s,779,13:40 - s
1000,Joe Filipowicz,4935,757,222 reps - s,1206,88 reps - s,1315,43 reps - s,672,195 reps - s,985,16:04 - s
1001,Carl Knight,4947,1416,176 reps - s,616,133 reps - s,870,82 reps - s,944,181 reps - s,1101,18:01 - s
1002,Dave Johnson,4951,969,212 reps - s,1090,103 reps - s,813,92 reps - s,1348,31 reps - s,731,13:10 - s
1002,Robert Isherwood,4951,1365,182 reps - s,838,118 reps - s,757,94 reps - s,1028,174 reps - s,963,15:45 - s
1004,Kristopher Yepez,4953,1406,179 reps - s,1001,108 reps - s,489,107 reps - s,1085,165 reps - s,972,15:52 - s
1005,Scott Cain,4957,1203,195 reps - s,671,128 reps - s,1334,43 reps - s,1350,0,399,10:52 - s
1005,Jerold Lee,4957,1064,209 reps - s,1381,78 reps - s,1079,66 reps - s,488,204 reps - s,945,15:25 - s
1007,David Lodinger,4959,449,18:46 - s,513,139 reps - s,1389,0,1350,0,1258,0
1008,John Hudson,4963,719,19:59 - s,1543,0,1018,68 reps - s,526,202 reps - s,1157,19:59 - s
1009,Anthony Vetter,4967,1081,206 reps - s,1543,0,1248,47 reps - s,599,198 reps - s,496,11:29 - s
1010,Charles Sano,4970,556,19:20 - s,1224,87 reps - s,1320,43 reps - s,995,177 reps - s,875,14:39 - s
1011,Kendrick Rathbun,4977,449,18:46 - s,531,138 reps - s,1389,0,1350,0,1258,0
1012,Mykola Aleshchanov,4980,655,19:44 - s,820,119 reps - s,1389,0,1268,137 reps - s,848,14:24 - s
1013,Vincent Bolocofsky,4981,1088,205 reps - s,1177,91 reps - s,939,70 reps - s,917,182 reps - s,860,14:30 - s
1014,Taylor Willetts,4988,1464,172 reps - s,956,112 reps - s,399,129 reps - s,1047,171 reps - s,1122,18:39 - s
1015,Todd Hollifield,4989,1223,193 reps - s,1543,0,797,92 reps - s,729,192 reps - s,697,12:51 - s
1016,Justin Koonz,4993,1130,201 reps - s,659,128 reps - s,1211,55 reps - s,1142,158 reps - s,851,14:25 - s
1017,Julio Encarnacion,4994,1186,197 reps - s,809,119 reps - s,937,70 reps - s,990,177 reps - s,1072,17:28 - s
1018,Brady Hughes,4995,1839,0,1205,88 reps - s,522,106 reps - s,865,185 reps - s,564,11:59 - s
1019,Ben Walke,4997,719,19:59 - s,543,137 reps - s,1389,0,1088,165 reps - s,1258,0
1020,David Eastman,5004,972,212 reps - s,725,124 reps - s,1389,0,660,195 reps - s,1258,0
1021,Paulo Albuquerque,5013,1144,200 reps - s,945,112 reps - s,1389,0,1200,151 reps - s,335,10:25 - s
1021,Jose M Alfaro,5013,1340,185 reps - s,1246,85 reps - s,584,104 reps - s,973,178 reps - s,870,14:36 - s
1023,Tom Nguyen,5015,624,19:37 - s,691,126 reps - s,1092,61 reps - s,1350,0,1258,0
1024,Herman Kramer,5017,1228,193 reps - s,863,117 reps - s,745,94 reps - s,923,182 reps - s,1258,0
1025,Heath Dorn,5018,1431,175 reps - s,1276,83 reps - s,444,117 reps - s,963,179 reps - s,904,14:57 - s
1026,Kevin Primeau,5023,765,222 reps - s,809,119 reps - s,1389,0,802,189 reps - s,1258,0
1027,Jason ONeil,5029,1839,0,139,175 reps - s,1389,0,1350,0,312,10:16 - s
1027,Ted Campbell,5029,707,19:57 - s,1392,78 reps - s,643,99 reps - s,1029,173 reps - s,1258,0
1029,Daniel Cross,5030,1096,204 reps - s,429,142 reps - s,1044,67 reps - s,1350,0,1111,18:23 - s
1029,Jason Stroup,5030,1247,192 reps - s,996,109 reps - s,806,92 reps - s,1350,0,631,12:26 - s
1031,David Hicks,5034,956,213 reps - s,1292,82 reps - s,1082,65 reps - s,834,187 reps - s,870,14:36 - s
1032,Jason Smith,5037,766,222 reps - s,274,160 reps - s,1389,0,1350,0,1258,0
1032,William Vasquez,5037,631,19:38 - s,1195,89 reps - s,1094,60 reps - s,1128,160 reps - s,989,16:09 - s
1034,Jason Berry,5038,1541,165 reps - s,903,115 reps - s,278,141 reps - s,1158,156 reps - s,1158,20:01 - s
1035,Shane St John,5040,1120,202 reps - s,1287,82 reps - s,587,104 reps - s,1095,165 reps - s,951,15:31 - s
1036,Maxwell Presser,5042,1078,206 reps - s,816,119 reps - s,840,84 reps - s,1050,171 reps - s,1258,0
1037,Jeff Chasin,5047,944,213 reps - s,944,112 reps - s,1113,60 reps - s,1350,0,696,12:50 - s
1038,Michael Garcia,5055,1527,167 reps - s,1079,103 reps - s,729,94 reps - s,1091,165 reps - s,629,12:24 - s
1039,John Loveland,5058,1142,200 reps - s,682,127 reps - s,1389,0,939,181 reps - s,906,14:58 - s
1040,Barry Lapides,5065,807,219 reps - s,261,162 reps - s,1389,0,1350,0,1258,0
1041,Shawn Dean,5068,1059,209 reps - s,740,123 reps - s,1235,49 reps - s,1160,156 reps - s,874,14:38 - s
1042,Brandon Demonbreun,5069,457,18:50 - s,615,133 reps - s,1389,0,1350,0,1258,0
1043,Shakeel Radford,5070,380,18:18 - s,693,126 reps - s,1389,0,1350,0,1258,0
1044,Marco Lombardini,5074,1344,185 reps - s,1096,102 reps - s,1028,68 reps - s,837,187 reps - s,769,13:30 - s
1044,Chris Hoadley,5074,1384,181 reps - s,972,112 reps - s,833,86 reps - s,925,182 reps - s,960,15:43 - s
1046,Pablo Primo,5078,825,218 reps - s,591,136 reps - s,1389,0,1015,175 reps - s,1258,0
1047,Kevin Davenport,5080,904,215 reps - s,862,117 reps - s,706,95 reps - s,1350,0,1258,0
1048,Mark Mahoney,5083,1839,0,304,156 reps - s,332,131 reps - s,1350,0,1258,0
1049,Jovanny Arenas,5085,1151,200 reps - s,866,117 reps - s,774,93 reps - s,1168,155 reps - s,1126,18:47 - s
1050,Roger Crews,5086,1586,160 reps - s,1213,88 reps - s,572,105 reps - s,946,181 reps - s,769,13:30 - s
1051,Brad Bellew,5090,1275,190 reps - s,1290,82 reps - s,755,94 reps - s,997,176 reps - s,773,13:33 - s
1052,Michael Bond,5091,981,212 reps - s,1245,85 reps - s,1139,58 reps - s,873,185 reps - s,853,14:26 - s
1053,Trey Vetromile,5098,1046,210 reps - s,1052,106 reps - s,1074,67 reps - s,1163,155 reps - s,763,13:28 - s
1054,Brian Bullock,5103,1032,210 reps - s,1300,82 reps - s,1210,55 reps - s,694,194 reps - s,867,14:35 - s
1055,Todd Sharp,5106,929,214 reps - s,1352,78 reps - s,832,87 reps - s,735,192 reps - s,1258,0
1056,Neil Deanhardt,5110,1444,174 reps - s,1062,105 reps - s,880,81 reps - s,937,181 reps - s,787,13:45 - s
1057,Tim Fabrizio,5111,945,213 reps - s,169,172 reps - s,1389,0,1350,0,1258,0
1057,Scott Atchley,5111,1521,167 reps - s,1379,78 reps - s,368,130 reps - s,1131,160 reps - s,712,12:59 - s
1057,Chris Spires,5111,689,19:53 - s,1543,0,1389,0,597,198 reps - s,893,14:52 - s
1057,Jose Mendes,5111,1063,209 reps - s,988,110 reps - s,772,93 reps - s,1350,0,938,15:20 - s
1057,Hoss Donhauser,5111,1156,199 reps - s,783,120 reps - s,1389,0,778,190 reps - s,1005,16:24 - s
1062,John Book III,5113,1508,168 reps - s,1378,78 reps - s,698,95 reps - s,617,197 reps - s,912,15:02 - s
1063,Mark Raney Jr,5119,1526,167 reps - s,1035,107 reps - s,449,117 reps - s,1132,160 reps - s,977,15:55 - s
1063,Craig Yox,5119,1174,198 reps - s,1395,78 reps - s,660,96 reps - s,1084,165 reps - s,806,13:51 - s
1065,Allen Gorney,5120,1119,202 reps - s,1136,95 reps - s,1008,68 reps - s,1157,156 reps - s,700,12:52 - s
1066,Alex Kilby,5121,1421,176 reps - s,1202,89 reps - s,1389,0,703,194 reps - s,406,10:54 - s
1066,Joe Hock,5121,1247,192 reps - s,1543,0,1069,67 reps - s,672,195 reps - s,590,12:10 - s
1068,Daniel Ferner,5122,1506,168 reps - s,982,111 reps - s,1238,48 reps - s,569,200 reps - s,827,14:09 - s
1069,Mauricio Gaitan,5123,1486,170 reps - s,966,112 reps - s,1028,68 reps - s,949,180 reps - s,694,12:48 - s
1069,Mike Weinstein,5123,1383,181 reps - s,906,115 reps - s,783,93 reps - s,980,178 reps - s,1071,17:27 - s
1071,Umset Ramos,5124,727,20:00 - s,1543,0,1389,0,207,227 reps - s,1258,0
1071,Abhivir Malkani,5124,1832,4 reps - s,321,153 reps - s,1389,0,324,215 reps - s,1258,0
1073,Greg Smith,5125,1839,0,722,124 reps - s,807,92 reps - s,926,182 reps - s,831,14:14 - s
1074,Mike Jones,5126,1681,151 reps - s,859,117 reps - s,690,95 reps - s,824,188 reps - s,1072,17:28 - s
1075,Zachary Henninger,5132,1000,211 reps - s,605,134 reps - s,1160,57 reps - s,1350,0,1017,16:32 - s
1075,Gregory Prince,5132,1287,189 reps - s,673,128 reps - s,1389,0,924,182 reps - s,859,14:29 - s
1077,Jj Harp,5140,323,17:59 - s,820,119 reps - s,1389,0,1350,0,1258,0
1078,Braiden Griffiths,5142,476,18:54 - s,669,128 reps - s,1389,0,1350,0,1258,0
1079,Dallas Perkins,5151,1191,196 reps - s,645,129 reps - s,1066,67 reps - s,991,177 reps - s,1258,0
1080,Joshua Waters,5154,1717,148 reps - s,1366,78 reps - s,277,141 reps - s,878,185 reps - s,916,15:04 - s
1081,Orlando Mesa,5156,1316,187 reps - s,851,117 reps - s,973,69 reps - s,758,191 reps - s,1258,0
1082,Shedwrich Allen,5162,804,219 reps - s,972,112 reps - s,778,93 reps - s,1350,0,1258,0
1082,Jeff Ziemer,5162,1112,202 reps - s,909,115 reps - s,1085,64 reps - s,1250,141 reps - s,806,13:51 - s
1084,Joel Hurst,5164,1633,155 reps - s,1400,78 reps - s,747,94 reps - s,653,195 reps - s,731,13:10 - s
1085,Michael Robinson,5166,1463,172 reps - s,1061,105 reps - s,415,118 reps - s,1148,157 reps - s,1079,17:35 - s
1086,Matthew Steen,5174,1218,194 reps - s,1543,0,775,93 reps - s,1350,0,288,10:05 - s
1087,Roy Mutimer,5175,1168,198 reps - s,822,119 reps - s,872,82 reps - s,1179,154 reps - s,1134,19:07 - s
1087,Darick Effner,5175,1192,196 reps - s,1004,108 reps - s,984,69 reps - s,1064,170 reps - s,931,15:16 - s
1089,Sean Walker,5178,918,214 reps - s,1507,68 reps - s,990,69 reps - s,856,186 reps - s,907,14:59 - s
1090,Craig Hawkins,5180,457,18:50 - s,726,124 reps - s,1389,0,1350,0,1258,0
1091,Jason Stewman,5182,1379,181 reps - s,914,114 reps - s,893,80 reps - s,1350,0,646,12:30 - s
1092,James Commo,5185,803,219 reps - s,1543,0,231,143 reps - s,1350,0,1258,0
1092,Bill Bohnsack,5185,502,19:04 - s,686,127 reps - s,1389,0,1350,0,1258,0
1094,Kellen Failor,5195,1323,186 reps - s,1543,0,608,104 reps - s,463,205 reps - s,1258,0
1095,Samuel Rodriguez,5196,1650,154 reps - s,1388,78 reps - s,595,104 reps - s,667,195 reps - s,896,14:54 - s
1096,Andres Biocchi,5198,807,219 reps - s,1543,0,1389,0,926,182 reps - s,533,11:46 - s
1096,Dag Seim,5198,1125,202 reps - s,1185,90 reps - s,784,93 reps - s,1074,169 reps - s,1030,16:43 - s
1098,Jordan Baker,5200,1403,179 reps - s,1208,88 reps - s,588,104 reps - s,868,185 reps - s,1133,19:06 - s
1099,Phillip Meyers,5206,1551,163 reps - s,684,127 reps - s,1127,59 reps - s,1197,152 reps - s,647,12:31 - s
1100,Chris Powell,5207,1419,176 reps - s,933,113 reps - s,1041,67 reps - s,1102,164 reps - s,712,12:59 - s
1101,Jeremy Odom,5208,1147,200 reps - s,1244,85 reps - s,820,92 reps - s,851,186 reps - s,1146,19:35 - s
1102,Lawrence Landon,5210,1340,185 reps - s,1405,78 reps - s,736,94 reps - s,1122,161 reps - s,607,12:16 - s
1102,Norman Fuentes,5210,1285,189 reps - s,843,118 reps - s,1141,58 reps - s,891,184 reps - s,1050,17:03 - s
1104,Ernest Morales,5211,587,19:30 - s,627,132 reps - s,1389,0,1350,0,1258,0
1105,Rob Vaughn,5215,1195,196 reps - s,1171,91 reps - s,1247,47 reps - s,786,190 reps - s,816,13:59 - s
1106,Alfonso Puente,5217,1412,178 reps - s,1000,108 reps - s,950,70 reps - s,1009,175 reps - s,846,14:23 - s
1106,Kevin Hoskins,5217,1001,211 reps - s,850,117 reps - s,1356,36 reps - s,983,178 reps - s,1027,16:42 - s
1108,Taylor Jones,5220,796,219 reps - s,427,142 reps - s,1389,0,1350,0,1258,0
1109,Hunter Pearson,5223,624,19:37 - s,1260,84 reps - s,731,94 reps - s,1350,0,1258,0
1110,Steven Morales,5224,1104,204 reps - s,432,142 reps - s,1080,65 reps - s,1350,0,1258,0
1111,David Castillo,5225,1183,197 reps - s,1463,78 reps - s,956,70 reps - s,1023,174 reps - s,600,12:14 - s
1112,Dieter Ordonez,5227,880,216 reps - s,364,146 reps - s,1375,6 reps - s,1350,0,1258,0
1113,Andres Barragan,5228,880,216 reps - s,1191,90 reps - s,1389,0,510,203 reps - s,1258,0
1114,Joel DelliCarpini,5234,860,217 reps - s,1152,93 reps - s,946,70 reps - s,1141,158 reps - s,1135,19:10 - s
1115,Hayes Foy,5235,760,222 reps - s,1233,86 reps - s,1040,67 reps - s,1170,155 reps - s,1032,16:45 - s
1116,Brian Rummell,5236,1173,198 reps - s,1393,78 reps - s,752,94 reps - s,911,183 reps - s,1007,16:27 - s
1116,Sebastian Torres,5236,1126,202 reps - s,920,114 reps - s,888,81 reps - s,1162,156 reps - s,1140,19:23 - s
1118,Matty Smith,5238,1695,150 reps - s,1101,102 reps - s,488,107 reps - s,919,182 reps - s,1035,16:49 - s
1119,Jose Rodriguez,5239,1454,173 reps - s,1268,84 reps - s,604,104 reps - s,979,178 reps - s,934,15:18 - s
1120,Nathan LeBlanc,5242,864,217 reps - s,381,146 reps - s,1389,0,1350,0,1258,0
1121,Scott Bailey,5245,1553,163 reps - s,1543,0,723,94 reps - s,330,214 reps - s,1096,17:51 - s
1121,Cameron Teeters,5245,582,19:27 - s,1124,100 reps - s,931,71 reps - s,1350,0,1258,0
1121,Brian Joyce,5245,1417,176 reps - s,954,112 reps - s,942,70 reps - s,1042,172 reps - s,890,14:50 - s
1124,Kelly Smith,5246,1677,152 reps - s,1464,78 reps - s,27,21:16 - s,1194,152 reps - s,884,14:48 - s
1124,Pedro Serrat,5246,1536,166 reps - s,1351,78 reps - s,1389,0,654,195 reps - s,316,10:19 - s
1124,Matthew Mcleod,5246,1292,189 reps - s,713,125 reps - s,956,70 reps - s,1198,152 reps - s,1087,17:44 - s
1127,Stephen Rosen,5249,1304,188 reps - s,823,119 reps - s,1229,52 reps - s,912,183 reps - s,981,15:59 - s
1128,Kyle Laux,5250,1326,186 reps - s,617,133 reps - s,1389,0,1350,0,568,12:00 - s
1129,Rod Pipkin,5251,457,18:50 - s,1543,0,1389,0,604,198 reps - s,1258,0
1129,Travis Tucker,5251,1622,156 reps - s,1050,106 reps - s,593,104 reps - s,921,182 reps - s,1065,17:17 - s
1131,Dedan Rodriguez,5259,506,19:05 - s,1543,0,1387,5 reps - s,565,200 reps - s,1258,0
1132,Chris Mowder,5263,390,18:24 - s,1387,78 reps - s,878,81 reps - s,1350,0,1258,0
1133,Flanagan Dressel,5267,956,213 reps - s,314,154 reps - s,1389,0,1350,0,1258,0
1133,Joshua Wilborne,5267,787,220 reps - s,483,141 reps - s,1389,0,1350,0,1258,0
1135,Sam Patterson,5270,1325,186 reps - s,1355,78 reps - s,770,93 reps - s,562,200 reps - s,1258,0
1135,Scott Bechthold,5270,1500,169 reps - s,1051,106 reps - s,599,104 reps - s,948,180 reps - s,1172,21:02 - s
1135,Henry Davis,5270,1080,206 reps - s,1209,88 reps - s,999,68 reps - s,808,189 reps - s,1174,21:23 - s
1138,Erick Jones,5271,702,19:56 - s,572,136 reps - s,1389,0,1350,0,1258,0
1139,Ryan Boursheski,5276,1675,152 reps - s,876,116 reps - s,459,116 reps - s,1105,163 reps - s,1161,20:11 - s
1140,Oscar Herrera,5278,1133,201 reps - s,567,136 reps - s,1389,0,1120,162 reps - s,1069,17:25 - s
1140,Henry Rebmann,5278,934,214 reps - s,1478,76 reps - s,1244,48 reps - s,587,198 reps - s,1035,16:49 - s
1142,Anibal Balladares,5279,995,211 reps - s,1274,83 reps - s,1028,68 reps - s,1015,175 reps - s,967,15:49 - s
1143,Robert Rodriguez,5280,1476,171 reps - s,1416,78 reps - s,607,104 reps - s,952,180 reps - s,829,14:11 - s
1143,Adam Deputy,5280,1236,192 reps - s,1020,107 reps - s,1242,48 reps - s,776,190 reps - s,1006,16:26 - s
1143,Ujj Bansel,5280,1357,184 reps - s,1162,92 reps - s,849,83 reps - s,970,179 reps - s,942,15:22 - s
1146,David Roberts,5282,372,18:15 - s,1543,0,1389,0,720,193 reps - s,1258,0
1146,Lorenzo Bond,5282,1296,188 reps - s,1196,89 reps - s,514,106 reps - s,1350,0,926,15:13 - s
1146,Devin Davis,5282,1258,191 reps - s,963,112 reps - s,895,80 reps - s,1186,153 reps - s,980,15:58 - s
1149,Paul Ragans,5283,1174,198 reps - s,1111,102 reps - s,1004,68 reps - s,1037,173 reps - s,957,15:39 - s
1150,Chris Robinson,5287,1565,161 reps - s,1014,107 reps - s,474,107 reps - s,976,178 reps - s,1258,0
1151,William Binette,5291,1445,174 reps - s,1226,87 reps - s,536,105 reps - s,1077,167 reps - s,1007,16:27 - s
1152,Jay Williams,5294,1240,192 reps - s,824,119 reps - s,903,80 reps - s,1069,169 reps - s,1258,0
1153,Randall Coleman,5298,1616,157 reps - s,1464,78 reps - s,398,129 reps - s,795,190 reps - s,1025,16:40 - s
1154,Jered Hull,5306,1043,210 reps - s,1012,107 reps - s,1132,59 reps - s,1266,137 reps - s,853,14:26 - s
1155,Charlie Perdue,5307,1067,208 reps - s,875,116 reps - s,1389,0,1020,174 reps - s,956,15:37 - s
1156,David Zambrano,5311,1405,179 reps - s,861,117 reps - s,918,71 reps - s,1350,0,777,13:38 - s
1157,Mark Remete,5316,1839,0,171,171 reps - s,698,95 reps - s,1350,0,1258,0
1158,James Johnston,5319,956,213 reps - s,1128,98 reps - s,1389,0,1350,0,496,11:29 - s
1159,Paul Escobar,5321,751,223 reps - s,1127,99 reps - s,1136,58 reps - s,1350,0,957,15:39 - s
1160,Daniel Infante,5324,1839,0,410,143 reps - s,1389,0,826,188 reps - s,860,14:30 - s
1160,Brandon Owensby,5324,1511,168 reps - s,630,132 reps - s,1151,58 reps - s,1103,164 reps - s,929,15:15 - s
1162,Daniel Magree,5328,427,18:39 - s,904,115 reps - s,1389,0,1350,0,1258,0
1163,Steven Quarcelino,5332,1610,157 reps - s,1543,0,361,130 reps - s,1350,0,468,11:19 - s
1164,Brian Arnette,5333,1662,153 reps - s,1543,0,954,70 reps - s,720,193 reps - s,454,11:15 - s
1165,Alejandro Ramirez Perez,5337,1215,194 reps - s,655,128 reps - s,1389,0,820,188 reps - s,1258,0
1166,Christopher Ruggie,5344,769,221 reps - s,1543,0,762,94 reps - s,1350,0,920,15:07 - s
1167,Brian Hagemann,5351,1302,188 reps - s,1362,78 reps - s,1055,67 reps - s,792,190 reps - s,840,14:18 - s
1168,Ben DiLecce,5353,828,218 reps - s,1350,78 reps - s,988,69 reps - s,1079,167 reps - s,1108,18:17 - s
1169,Joshua Rosenfield,5364,1221,193 reps - s,947,112 reps - s,1389,0,1116,162 reps - s,691,12:47 - s
1170,Jacob Warren,5367,989,212 reps - s,381,146 reps - s,1389,0,1350,0,1258,0
1171,Gary Huntley,5370,1452,173 reps - s,1005,108 reps - s,827,92 reps - s,828,188 reps - s,1258,0
1172,Greg Johnson,5376,859,217 reps - s,1543,0,1017,68 reps - s,699,194 reps - s,1258,0
1173,James Cantrell,5377,616,19:35 - s,764,121 reps - s,1389,0,1350,0,1258,0
1173,Brent Miller,5377,1586,160 reps - s,1034,107 reps - s,990,69 reps - s,1041,172 reps - s,726,13:07 - s
1175,Bobby Matthews,5379,1033,210 reps - s,901,115 reps - s,1389,0,1087,165 reps - s,969,15:50 - s
1176,Omar Davila,5385,836,218 reps - s,552,136 reps - s,1389,0,1350,0,1258,0
1177,Jack Livingston,5388,1022,210 reps - s,369,146 reps - s,1389,0,1350,0,1258,0
1178,Samuel Robinowich,5398,571,19:24 - s,830,118 reps - s,1389,0,1350,0,1258,0
1179,Austin Gaudio,5403,1141,200 reps - s,1217,87 reps - s,551,105 reps - s,1236,144 reps - s,1258,0
1180,Peter Wojcicki,5404,1109,203 reps - s,1334,79 reps - s,1377,6 reps - s,466,205 reps - s,1118,18:32 - s
1181,Dominic Giovanetti,5405,1626,156 reps - s,117,180 reps - s,1389,0,1015,175 reps - s,1258,0
1181,Brendhan Botkin,5405,1074,208 reps - s,1543,0,1101,60 reps - s,806,189 reps - s,881,14:44 - s
1183,Eric Christian,5409,1036,210 reps - s,1279,82 reps - s,1239,48 reps - s,797,189 reps - s,1058,17:12 - s
1184,Torrey Nielsen,5413,1009,211 reps - s,1150,93 reps - s,646,98 reps - s,1350,0,1258,0
1185,Scott Robider,5419,1027,210 reps - s,1543,0,1389,0,1350,0,110,8:48 - s
1185,Brad Henderson,5419,1465,172 reps - s,1180,90 reps - s,361,130 reps - s,1350,0,1063,17:15 - s
1187,Alexander Estrada,5426,582,19:27 - s,1543,0,1389,0,962,179 reps - s,950,15:30 - s
1188,Tyler Jensen,5433,1839,0,1543,0,599,104 reps - s,662,195 reps - s,790,13:46 - s
1189,Stephen Durrett,5434,486,18:58 - s,951,112 reps - s,1389,0,1350,0,1258,0
1190,Mark Sweatmon Jr.,5437,1028,210 reps - s,1543,0,1389,0,830,187 reps - s,647,12:31 - s
1191,Frank Sassi,5439,1387,180 reps - s,1543,0,918,71 reps - s,833,187 reps - s,758,13:25 - s
1191,Tom Maiellaro,5439,880,216 reps - s,1254,85 reps - s,914,71 reps - s,1133,160 reps - s,1258,0
1193,Roger Davenport,5444,1174,198 reps - s,1133,96 reps - s,1389,0,847,187 reps - s,901,14:56 - s
1194,Michael Wyscarver,5447,1151,200 reps - s,1218,87 reps - s,1150,58 reps - s,1129,160 reps - s,799,13:49 - s
1195,Michael Sessa,5451,1239,192 reps - s,985,110 reps - s,1312,43 reps - s,968,179 reps - s,947,15:27 - s
1196,Robert Thomas,5456,1216,194 reps - s,1063,105 reps - s,978,69 reps - s,941,181 reps - s,1258,0
1197,Freddie Oca,5457,1839,0,931,113 reps - s,462,113 reps - s,1031,173 reps - s,1194,22:38 - s
1198,Samuel Ronneau,5458,1839,0,670,128 reps - s,1389,0,737,192 reps - s,823,14:06 - s
1199,Dale Chung,5460,1170,198 reps - s,791,120 reps - s,1389,0,1137,158 reps - s,973,15:53 - s
1200,Jose Casanova,5465,1206,195 reps - s,651,129 reps - s,1389,0,961,180 reps - s,1258,0
1201,Nelson Allen,5467,1487,170 reps - s,1220,87 reps - s,712,95 reps - s,1035,173 reps - s,1013,16:30 - s
1202,Christian Lee,5468,1258,191 reps - s,625,132 reps - s,977,69 reps - s,1350,0,1258,0
1203,Butch Kirkley,5469,1031,210 reps - s,1143,94 reps - s,1262,46 reps - s,775,190 reps - s,1258,0
1204,Victor Ozaeta,5470,925,214 reps - s,1543,0,843,84 reps - s,1190,152 reps - s,969,15:50 - s
1205,Wt Hamilton,5472,1462,172 reps - s,1109,102 reps - s,1368,20 reps - s,858,186 reps - s,675,12:40 - s
1206,Dennis Rodriguez,5477,743,223 reps - s,737,123 reps - s,1389,0,1350,0,1258,0
1207,Steve Gilbert,5478,1198,196 reps - s,771,121 reps - s,901,80 reps - s,1350,0,1258,0
1208,Jason Reed,5482,1016,211 reps - s,1283,82 reps - s,987,69 reps - s,1215,149 reps - s,981,15:59 - s
1209,Eric Allen,5483,1095,205 reps - s,665,128 reps - s,1389,0,1076,167 reps - s,1258,0
