Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
229,Luiz Alexandre Lacerda,2407,257,15:08 - s,630,170 reps - s,635,141 reps - s,547,230 reps - s,338,8:47 - s
230,Lucas Camargo,2410,331,15:29 - s,326,183 reps - s,1179,107 reps - s,280,244 reps - s,294,8:35 - s
231,Felipe Lima,2425,288,15:17 - s,499,175 reps - s,771,131 reps - s,247,246 reps - s,620,9:44 - s
232,Eduardo Chaverri,2426,133,14:24 - s,290,188 reps - s,477,154 reps - s,1103,208 reps - s,423,9:06 - s
233,Guilherme Vieira,2442,239,15:03 - s,202,199 reps - s,333,166 reps - s,449,235 reps - s,1219,11:22 - s
233,Alberto Mata,2442,748,17:04 - s,252,194 reps - s,324,166 reps - s,841,217 reps - s,277,8:31 - s
235,Alexandre Kuroiwa,2447,232,15:01 - s,402,179 reps - s,1070,117 reps - s,483,233 reps - s,260,8:26 - s
236,Jor-El Teixeira,2469,334,15:30 - s,1220,141 reps - s,464,154 reps - s,395,237 reps - s,56,7:17 - s
237,Thiago Rmulo Sanchez Campos,2477,676,16:52 - s,964,150 reps - s,323,166 reps - s,365,239 reps - s,149,7:56 - s
238,Matheus Michalski,2493,257,15:08 - s,219,196 reps - s,1234,106 reps - s,296,243 reps - s,487,9:20 - s
239,Cotto Victor,2503,348,15:34 - s,764,162 reps - s,299,167 reps - s,883,215 reps - s,209,8:14 - s
240,Pablo Romera,2504,158,14:37 - s,931,153 reps - s,687,136 reps - s,464,234 reps - s,264,8:27 - s
241,Mauricio De Stefani,2508,246,15:05 - s,398,179 reps - s,350,166 reps - s,1188,205 reps - s,326,8:43 - s
242,Danilo Lemes,2530,264,15:10 - s,695,168 reps - s,587,142 reps - s,779,220 reps - s,205,8:13 - s
242,Juliano Gomes,2530,303,15:21 - s,630,170 reps - s,1002,119 reps - s,293,243 reps - s,302,8:37 - s
244,Michel Calderon,2531,419,15:52 - s,968,150 reps - s,300,167 reps - s,216,249 reps - s,628,9:45 - s
245,Francisco Batista,2539,887,17:26 - s,576,171 reps - s,681,137 reps - s,246,246 reps - s,149,7:56 - s
246,Oscar Grande,2540,504,16:12 - s,429,176 reps - s,1065,117 reps - s,289,243 reps - s,253,8:24 - s
247,Marcelo Silva,2546,887,17:26 - s,377,180 reps - s,224,179 reps - s,402,237 reps - s,656,9:50 - s
248,Thadeu Botelho,2550,504,16:12 - s,654,170 reps - s,206,191 reps - s,500,232 reps - s,686,9:55 - s
249,Joao de Melo,2566,164,14:38 - s,1211,142 reps - s,671,140 reps - s,187,250 reps - s,333,8:45 - s
250,Ricardo Andrade,2590,507,16:13 - s,218,196 reps - s,909,129 reps - s,754,220 reps - s,202,8:12 - s
251,Marcos Andre Barbosa,2592,668,16:50 - s,359,180 reps - s,477,154 reps - s,460,234 reps - s,628,9:45 - s
252,Anuar Muhammad,2593,772,17:09 - s,804,162 reps - s,330,166 reps - s,378,238 reps - s,309,8:39 - s
253,Alejandro Benitez,2595,324,15:27 - s,529,173 reps - s,693,135 reps - s,506,232 reps - s,543,9:32 - s
254,Kevin Gonzalez,2598,261,15:09 - s,691,168 reps - s,612,141 reps - s,378,238 reps - s,656,9:50 - s
255,Aldo Basso,2620,539,16:20 - s,214,197 reps - s,662,141 reps - s,549,230 reps - s,656,9:50 - s
256,Roberto Latorre Torres,2632,826,17:16 - s,1094,146 reps - s,306,167 reps - s,151,253 reps - s,255,8:25 - s
257,Eduardo Baez,2639,958,17:37 - s,185,203 reps - s,1028,118 reps - s,239,247 reps - s,229,8:19 - s
258,Mario Torrech,2640,609,16:38 - s,539,173 reps - s,227,179 reps - s,1063,209 reps - s,202,8:12 - s
259,Bruno Ricardo,2643,139,14:26 - s,283,189 reps - s,659,141 reps - s,924,214 reps - s,638,9:46 - s
260,Vitor Jos Borelli dos Santos,2652,866,17:23 - s,646,170 reps - s,555,142 reps - s,121,257 reps - s,464,9:14 - s
261,Rafael Pereira da Silva,2656,609,16:38 - s,792,162 reps - s,604,141 reps - s,302,243 reps - s,349,8:50 - s
262,Armando Roldan,2675,419,15:52 - s,570,171 reps - s,465,154 reps - s,384,238 reps - s,837,10:21 - s
263,Fernando Aguiar,2684,206,14:55 - s,192,202 reps - s,889,129 reps - s,259,245 reps - s,1138,11:10 - s
264,Maldito Hippie Sujo,2695,814,17:15 - s,710,166 reps - s,717,132 reps - s,223,248 reps - s,231,8:20 - s
265,Roberto Viana,2701,1463,18:50 - s,167,204 reps - s,112,23:53 - s,314,242 reps - s,645,9:47 - s
266,Ronny Valverde,2704,758,17:06 - s,253,193 reps - s,597,141 reps - s,754,220 reps - s,342,8:48 - s
267,Jose Junior,2712,148,14:31 - s,2087,123 reps - s,7,15:04 - s,217,249 reps - s,253,8:24 - s
268,Nicolas Rodriguez Dip,2734,905,17:29 - s,58,216 reps - s,739,131 reps - s,320,241 reps - s,712,9:58 - s
269,Alejandro Morales,2738,1130,18:05 - s,306,185 reps - s,243,178 reps - s,925,214 reps - s,134,7:51 - s
270,Agenildo Rocha,2745,32,13:10 - s,354,180 reps - s,1092,117 reps - s,184,250 reps - s,1083,11:00 - s
271,Felipe Pastorello Suttile,2753,790,17:12 - s,125,208 reps - s,1083,117 reps - s,82,262 reps - s,673,9:53 - s
272,Regino Assis,2758,254,15:07 - s,460,175 reps - s,471,154 reps - s,508,232 reps - s,1065,10:57 - s
273,Matias Iparraguire,2764,974,17:40 - s,367,180 reps - s,252,178 reps - s,346,240 reps - s,825,10:19 - s
274,Matias Nicolas Lopez,2768,856,17:20 - s,265,192 reps - s,119,215 reps - s,497,232 reps - s,1031,10:52 - s
275,Lucas Andrietta,2775,672,16:51 - s,344,181 reps - s,360,166 reps - s,671,223 reps - s,728,10:00 - s
276,Guilherme Santana,2781,490,16:10 - s,824,162 reps - s,388,155 reps - s,895,215 reps - s,184,8:06 - s
277,Sebastian Guillen,2788,246,15:05 - s,85,212 reps - s,541,143 reps - s,1390,201 reps - s,526,9:30 - s
278,Oliver Marquez,2795,374,15:41 - s,298,187 reps - s,437,154 reps - s,1495,199 reps - s,191,8:07 - s
279,Danilo Fernandes,2799,1689,19:20 - s,412,178 reps - s,261,178 reps - s,235,247 reps - s,202,8:12 - s
280,Ederson Sandre,2802,530,16:18 - s,203,199 reps - s,849,130 reps - s,951,213 reps - s,269,8:30 - s
281,Leonardo Geremia,2807,403,15:49 - s,723,165 reps - s,331,166 reps - s,931,214 reps - s,419,9:05 - s
282,Federico Cruzado,2839,164,14:38 - s,256,193 reps - s,1361,105 reps - s,488,233 reps - s,570,9:35 - s
283,Filipe Piau Vieira,2849,1488,18:53 - s,478,175 reps - s,303,167 reps - s,263,245 reps - s,317,8:40 - s
284,Jeison Stip Ramirez Acevedo,2858,753,17:05 - s,184,203 reps - s,186,191 reps - s,1065,209 reps - s,670,9:52 - s
285,Marcelo Matsuo,2861,38,13:22 - s,249,194 reps - s,1114,117 reps - s,898,215 reps - s,562,9:34 - s
286,talo Caetano,2869,1113,18:03 - s,1013,147 reps - s,109,23:35 - s,327,241 reps - s,307,8:38 - s
287,Victor Ferrer,2883,139,14:26 - s,682,169 reps - s,995,119 reps - s,118,258 reps - s,949,10:39 - s
288,Francisco Brignone,2891,348,15:34 - s,654,170 reps - s,1137,117 reps - s,430,236 reps - s,322,8:42 - s
289,Felippe Pereira de Luca,2894,578,16:30 - s,237,196 reps - s,1213,107 reps - s,437,235 reps - s,429,9:07 - s
290,Julio Finholt,2908,672,16:51 - s,900,156 reps - s,776,131 reps - s,201,250 reps - s,359,8:52 - s
291,Ricardo Moreno Carballo,2913,1067,17:58 - s,654,170 reps - s,404,155 reps - s,385,238 reps - s,403,9:01 - s
292,Milton Messina,2957,485,16:09 - s,190,202 reps - s,1226,106 reps - s,504,232 reps - s,552,9:33 - s
293,Jonathan Silva,2969,651,16:46 - s,502,175 reps - s,594,141 reps - s,299,243 reps - s,923,10:35 - s
294,Everson Reynaldo,2970,189,14:48 - s,1066,146 reps - s,1068,117 reps - s,446,235 reps - s,201,8:11 - s
295,Willian Santiago,2972,848,17:19 - s,596,170 reps - s,616,141 reps - s,635,225 reps - s,277,8:31 - s
296,Thiago Oliveira,2977,522,16:16 - s,461,175 reps - s,708,132 reps - s,779,220 reps - s,507,9:25 - s
297,Luccas Souza,2980,277,15:14 - s,334,182 reps - s,853,130 reps - s,939,214 reps - s,577,9:36 - s
298,Wladimir Cardoso,2984,548,16:22 - s,1925,127 reps - s,50,19:56 - s,115,258 reps - s,346,8:49 - s
298,Italo Teixeira,2984,522,16:16 - s,231,196 reps - s,265,178 reps - s,600,227 reps - s,1366,11:46 - s
300,Marcos Rosell,3016,626,16:41 - s,524,174 reps - s,763,131 reps - s,932,214 reps - s,171,8:02 - s
301,Santiago Mejia,3018,1001,17:45 - s,80,214 reps - s,497,154 reps - s,404,237 reps - s,1036,10:53 - s
302,Regis Mendonca,3032,320,15:26 - s,287,189 reps - s,1213,107 reps - s,560,230 reps - s,652,9:49 - s
303,Juan Pablo Guerra Flix,3045,1109,18:02 - s,636,170 reps - s,72,21:25 - s,934,214 reps - s,294,8:35 - s
304,Erick Rosales,3052,887,17:26 - s,1303,141 reps - s,68,21:03 - s,242,247 reps - s,552,9:33 - s
304,Silvio Deusdara,3052,527,16:17 - s,684,169 reps - s,428,154 reps - s,372,238 reps - s,1041,10:54 - s
306,Luis Fernando Tamez Velasco,3059,885,17:25 - s,421,177 reps - s,1078,117 reps - s,163,252 reps - s,512,9:27 - s
307,Jose J. Vargas,3061,826,17:16 - s,896,156 reps - s,460,154 reps - s,537,230 reps - s,342,8:48 - s
308,Mariano Morales,3093,76,13:53 - s,383,180 reps - s,2049,92 reps - s,98,260 reps - s,487,9:20 - s
309,Caio Almeida,3100,630,16:42 - s,987,149 reps - s,815,130 reps - s,437,235 reps - s,231,8:20 - s
310,Rodrigo Tognoni,3109,602,16:36 - s,186,203 reps - s,941,129 reps - s,623,226 reps - s,757,10:05 - s
311,Ailton Assakura,3110,490,16:10 - s,227,196 reps - s,907,129 reps - s,326,241 reps - s,1160,11:13 - s
312,Fernando Franco,3113,277,15:14 - s,495,175 reps - s,833,130 reps - s,307,242 reps - s,1201,11:20 - s
313,Victor Fernandes,3116,185,14:47 - s,292,188 reps - s,1766,94 reps - s,455,234 reps - s,418,9:04 - s
314,Andre Berti,3121,637,16:43 - s,893,156 reps - s,47,19:33 - s,888,215 reps - s,656,9:50 - s
315,Mateus Correa Guedes,3134,1099,18:01 - s,311,185 reps - s,769,131 reps - s,536,230 reps - s,419,9:05 - s
316,Matias Chagas,3152,1054,17:55 - s,197,201 reps - s,1565,97 reps - s,200,250 reps - s,136,7:52 - s
317,Roberto Santos,3153,239,15:03 - s,211,197 reps - s,2305,72 reps - s,152,253 reps - s,246,8:22 - s
318,Antonio Sobrinho,3156,1113,18:03 - s,849,160 reps - s,297,167 reps - s,588,228 reps - s,309,8:39 - s
319,Mauricio Zaidan,3163,981,17:41 - s,403,179 reps - s,856,130 reps - s,819,218 reps - s,104,7:40 - s
320,Maicon Oliveira,3165,267,15:11 - s,167,204 reps - s,941,129 reps - s,549,230 reps - s,1241,11:27 - s
321,Daniel Serpa,3166,544,16:21 - s,1206,142 reps - s,685,136 reps - s,258,245 reps - s,473,9:16 - s
322,Samuel Teixeira,3171,1140,18:07 - s,387,180 reps - s,661,141 reps - s,368,239 reps - s,615,9:43 - s
323,Rennan Natalino,3176,471,16:06 - s,776,162 reps - s,1158,107 reps - s,342,240 reps - s,429,9:07 - s
324,Gustavo Coli,3181,425,15:53 - s,1387,140 reps - s,647,141 reps - s,566,229 reps - s,156,7:58 - s
325,Luis Bauza,3184,900,17:28 - s,465,175 reps - s,987,119 reps - s,247,246 reps - s,585,9:37 - s
326,Zacarias Ledesma,3186,1190,18:16 - s,447,175 reps - s,607,141 reps - s,177,251 reps - s,765,10:07 - s
327,Cecilio Smith Fernandez Garcia,3189,111,14:12 - s,18,235 reps - s,6,14:45 - s,3,300 reps - s,3051,0
328,Oscar Monge,3193,800,17:13 - s,374,180 reps - s,400,155 reps - s,1122,207 reps - s,497,9:22 - s
329,Luciano Taliercio,3196,1223,18:20 - s,443,176 reps - s,137,203 reps - s,881,215 reps - s,512,9:27 - s
330,Pedro Rocha,3206,663,16:49 - s,685,169 reps - s,456,154 reps - s,708,220 reps - s,694,9:56 - s
331,Benjamin Carrizo,3214,89,14:00 - s,107,209 reps - s,1025,118 reps - s,490,233 reps - s,1503,12:09 - s
332,Joo Felipe Fonseca,3217,158,14:37 - s,102,209 reps - s,753,131 reps - s,1600,196 reps - s,604,9:40 - s
333,Pablo Lardizabal,3223,1740,19:25 - s,715,166 reps - s,451,154 reps - s,173,251 reps - s,144,7:55 - s
334,Marcelo Monteiro,3241,1150,18:09 - s,636,170 reps - s,242,178 reps - s,864,216 reps - s,349,8:50 - s
335,Diogo Teixeira,3249,368,15:39 - s,1093,146 reps - s,125,215 reps - s,683,222 reps - s,980,10:45 - s
336,Favio Gurevich,3259,1167,18:13 - s,457,175 reps - s,655,141 reps - s,268,245 reps - s,712,9:58 - s
337,Emanuel Velez,3281,196,14:52 - s,2057,124 reps - s,386,155 reps - s,267,245 reps - s,375,8:55 - s
338,Barakiel Torres,3293,1288,18:29 - s,782,162 reps - s,240,178 reps - s,700,221 reps - s,283,8:32 - s
339,Luis Gonzalez,3295,403,15:49 - s,1190,143 reps - s,436,154 reps - s,543,230 reps - s,723,9:59 - s
340,Bruno Botelho,3319,914,17:30 - s,436,176 reps - s,1481,104 reps - s,266,245 reps - s,222,8:18 - s
341,Carlos Perez Salazar Salazar,3336,985,17:42 - s,505,175 reps - s,881,130 reps - s,769,220 reps - s,196,8:09 - s
342,Felipe Martinez da Silva,3345,1223,18:20 - s,1361,141 reps - s,85,22:18 - s,206,250 reps - s,470,9:15 - s
343,Jose Martinez De La Cruz,3363,1552,19:01 - s,446,175 reps - s,112,23:53 - s,205,250 reps - s,1048,10:55 - s
343,Cristian Perilla,3363,676,16:52 - s,149,204 reps - s,1185,107 reps - s,754,220 reps - s,599,9:39 - s
345,Rodrigo Magalhes,3372,1740,19:25 - s,580,170 reps - s,312,167 reps - s,261,245 reps - s,479,9:19 - s
346,Santiago Jimnez,3383,76,13:53 - s,334,182 reps - s,1173,107 reps - s,1106,208 reps - s,694,9:56 - s
346,Tomas Bazan,3383,630,16:42 - s,714,166 reps - s,1071,117 reps - s,230,248 reps - s,738,10:01 - s
348,Matheus Coelho,3394,217,14:58 - s,79,214 reps - s,32,18:09 - s,15,282 reps - s,3051,0
349,Ariel Gonzalez,3395,564,16:26 - s,505,175 reps - s,980,120 reps - s,623,226 reps - s,723,9:59 - s
350,Andres Barney,3410,789,17:11 - s,559,172 reps - s,364,166 reps - s,575,229 reps - s,1123,11:07 - s
351,Alonso Araya,3424,196,14:52 - s,937,153 reps - s,1026,118 reps - s,416,236 reps - s,849,10:23 - s
352,Marcelo Schmidt,3438,914,17:30 - s,1141,145 reps - s,817,130 reps - s,23,276 reps - s,543,9:32 - s
353,Allan Vargas Sequeira,3458,1351,18:37 - s,541,173 reps - s,244,178 reps - s,1154,206 reps - s,168,8:01 - s
354,David Estrada,3460,1083,18:00 - s,737,164 reps - s,449,154 reps - s,463,234 reps - s,728,10:00 - s
355,Jos Da Costa Dourado Neto,3480,1283,18:28 - s,167,204 reps - s,587,142 reps - s,611,227 reps - s,832,10:20 - s
356,danilo hultmann,3481,692,16:55 - s,205,199 reps - s,401,155 reps - s,1563,197 reps - s,620,9:44 - s
357,Rafael Plana,3482,485,16:09 - s,1256,141 reps - s,1110,117 reps - s,171,251 reps - s,460,9:13 - s
358,Julio Caceres,3484,1463,18:50 - s,495,175 reps - s,905,129 reps - s,285,244 reps - s,336,8:46 - s
359,Tomas Cueli,3485,1868,19:38 - s,280,190 reps - s,564,142 reps - s,620,226 reps - s,153,7:57 - s
360,Silvio Brasil,3488,147,14:30 - s,38,223 reps - s,167,191 reps - s,85,261 reps - s,3051,0
361,Rodrigo Santos,3497,928,17:32 - s,377,180 reps - s,835,130 reps - s,377,238 reps - s,980,10:45 - s
362,Alejandro Arancibia,3503,779,17:10 - s,1651,136 reps - s,548,142 reps - s,277,244 reps - s,248,8:23 - s
363,Lucas Padilha,3505,1190,18:16 - s,785,162 reps - s,108,23:32 - s,1294,203 reps - s,128,7:50 - s
364,Leonardo Sturion,3510,496,16:11 - s,340,181 reps - s,701,133 reps - s,1273,204 reps - s,700,9:57 - s
365,Camilo Oyuela,3511,480,16:08 - s,1651,136 reps - s,1060,118 reps - s,253,246 reps - s,67,7:24 - s
366,Edwin Castro,3514,609,16:38 - s,1000,148 reps - s,903,129 reps - s,555,230 reps - s,447,9:11 - s
367,Gilberto Mendoza,3521,1013,17:47 - s,1213,142 reps - s,475,154 reps - s,268,245 reps - s,552,9:33 - s
368,Adriaan Beiertz,3523,1394,18:42 - s,251,194 reps - s,549,142 reps - s,1020,210 reps - s,309,8:39 - s
369,Bryan Joel Millayes,3525,894,17:27 - s,902,156 reps - s,89,22:25 - s,1193,205 reps - s,447,9:11 - s
370,Victor Quintiliano,3526,1007,17:46 - s,605,170 reps - s,525,143 reps - s,919,215 reps - s,470,9:15 - s
371,Esteban Barbosa,3529,715,16:59 - s,2187,121 reps - s,435,154 reps - s,175,251 reps - s,17,6:38 - s
372,Gaston Kroschuk,3537,568,16:27 - s,728,165 reps - s,941,129 reps - s,451,235 reps - s,849,10:23 - s
373,Fernando Porto,3539,758,17:06 - s,751,163 reps - s,1046,118 reps - s,364,239 reps - s,620,9:44 - s
374,Duane Clarke,3548,334,15:30 - s,1677,136 reps - s,392,155 reps - s,650,224 reps - s,495,9:21 - s
375,Joo Antnio Finelon Pereira,3553,442,15:57 - s,424,177 reps - s,1602,96 reps - s,486,233 reps - s,599,9:39 - s
376,Fbio Leite,3560,442,15:57 - s,1051,146 reps - s,1797,94 reps - s,148,253 reps - s,122,7:48 - s
377,Marcelo Alvarenga,3565,551,16:23 - s,448,175 reps - s,1265,106 reps - s,324,241 reps - s,977,10:44 - s
378,Joao Takayama,3571,856,17:20 - s,814,162 reps - s,930,129 reps - s,101,260 reps - s,870,10:26 - s
379,Javier Luna Mercado,3587,617,16:39 - s,799,162 reps - s,1243,106 reps - s,563,229 reps - s,365,8:53 - s
380,Valentin Bustamante,3590,431,15:54 - s,520,174 reps - s,892,129 reps - s,1268,204 reps - s,479,9:19 - s
381,Pablo Ariel Gonzalez,3603,1083,18:00 - s,824,162 reps - s,1387,105 reps - s,69,264 reps - s,240,8:21 - s
382,Luis Miguel Morales Vivas,3608,480,16:08 - s,76,214 reps - s,490,154 reps - s,918,215 reps - s,1644,12:35 - s
383,Tony Ramos,3635,1253,18:24 - s,700,167 reps - s,116,23:59 - s,809,219 reps - s,757,10:05 - s
384,Diogo Fabiano,3636,287,15:16 - s,551,172 reps - s,957,125 reps - s,1385,201 reps - s,456,9:12 - s
385,Eduardo Griffiths,3646,277,15:14 - s,1952,126 reps - s,1046,118 reps - s,158,252 reps - s,213,8:15 - s
385,Alessandro Ribeiro,3646,305,15:22 - s,1500,137 reps - s,1181,107 reps - s,237,247 reps - s,423,9:06 - s
385,Renato Pejon,3646,556,16:24 - s,466,175 reps - s,633,141 reps - s,1220,205 reps - s,771,10:08 - s
388,Roberto Polanco,3656,589,16:32 - s,1048,146 reps - s,637,141 reps - s,163,252 reps - s,1219,11:22 - s
389,Matheus da Silva Freitas,3665,387,15:45 - s,1100,146 reps - s,1447,104 reps - s,19,278 reps - s,712,9:58 - s
390,Rafael Harada,3666,974,17:40 - s,1083,146 reps - s,718,132 reps - s,113,258 reps - s,778,10:10 - s
391,Carlos Manuel Prez Lizano,3668,153,14:33 - s,726,165 reps - s,971,120 reps - s,838,217 reps - s,980,10:45 - s
392,Carlos Diaz,3675,800,17:13 - s,505,175 reps - s,830,130 reps - s,549,230 reps - s,991,10:46 - s
393,Robens Silva,3685,586,16:31 - s,1215,142 reps - s,1044,118 reps - s,618,226 reps - s,222,8:18 - s
394,Leonardo Vitti,3698,767,17:08 - s,2526,115 reps - s,55,20:18 - s,132,255 reps - s,218,8:17 - s
395,Andrews Goes,3707,232,15:01 - s,43,222 reps - s,12,16:00 - s,369,239 reps - s,3051,0
396,Dario Elizondo Villalta,3716,94,14:06 - s,285,189 reps - s,2496,69 reps - s,226,248 reps - s,615,9:43 - s
397,Mauricio Rech,3725,814,17:15 - s,124,208 reps - s,894,129 reps - s,949,213 reps - s,944,10:38 - s
398,Jorge Wiltgen,3735,551,16:23 - s,626,170 reps - s,223,179 reps - s,1151,206 reps - s,1184,11:18 - s
399,Gabriel Nascimento,3738,1381,18:41 - s,1228,141 reps - s,339,166 reps - s,287,243 reps - s,503,9:24 - s
400,Sergio Molina,3757,1488,18:53 - s,533,173 reps - s,568,142 reps - s,826,218 reps - s,342,8:48 - s
401,Ruben Rojas,3766,97,14:07 - s,259,193 reps - s,199,191 reps - s,3167,110 reps - s,44,7:06 - s
402,Arturo Hermosillo,3771,1979,19:48 - s,837,161 reps - s,440,154 reps - s,359,239 reps - s,156,7:58 - s
403,Salvador Zuiga,3792,1146,18:08 - s,803,162 reps - s,1040,118 reps - s,581,228 reps - s,222,8:18 - s
404,Ricardo Dall Alba,3796,235,15:02 - s,820,162 reps - s,910,129 reps - s,647,224 reps - s,1184,11:18 - s
405,Emanuel Muniz,3804,449,15:58 - s,728,165 reps - s,2027,92 reps - s,298,243 reps - s,302,8:37 - s
406,Rodrigo Correa,3809,1223,18:20 - s,1677,136 reps - s,668,141 reps - s,181,251 reps - s,60,7:19 - s
407,Rodrigo Attina,3811,536,16:19 - s,915,155 reps - s,1316,105 reps - s,544,230 reps - s,500,9:23 - s
408,Guido Luiz Niehues Junior,3813,880,17:24 - s,1303,141 reps - s,506,144 reps - s,948,213 reps - s,176,8:04 - s
409,George Bizarria,3825,1046,17:54 - s,519,174 reps - s,749,131 reps - s,846,217 reps - s,665,9:51 - s
410,Lucas Velasco,3830,1571,19:04 - s,741,164 reps - s,236,178 reps - s,1138,207 reps - s,144,7:55 - s
411,Lucas Neri,3839,1026,17:50 - s,1362,141 reps - s,176,191 reps - s,910,215 reps - s,365,8:53 - s
412,Billy Ortiz,3842,1979,19:48 - s,449,175 reps - s,599,141 reps - s,87,261 reps - s,728,10:00 - s
413,Carlos Delpiano,3843,655,16:47 - s,1061,146 reps - s,838,130 reps - s,589,228 reps - s,700,9:57 - s
414,Adilson Diniz Neto,3847,313,15:24 - s,865,158 reps - s,438,154 reps - s,1038,210 reps - s,1193,11:19 - s
415,Luiz Henrique vila,3852,767,17:08 - s,387,180 reps - s,1628,96 reps - s,705,221 reps - s,365,8:53 - s
416,Federico Flores,3861,630,16:42 - s,400,179 reps - s,1933,93 reps - s,650,224 reps - s,248,8:23 - s
417,Roberto Tonon,3869,922,17:31 - s,706,167 reps - s,733,132 reps - s,1352,202 reps - s,156,7:58 - s
418,Petrus Arruda,3874,47,13:30 - s,836,161 reps - s,1076,117 reps - s,545,230 reps - s,1370,11:47 - s
419,Christian Pea,3876,1535,18:58 - s,699,167 reps - s,189,191 reps - s,333,240 reps - s,1120,11:06 - s
420,Vinicius Cuty,3878,1046,17:54 - s,298,187 reps - s,231,179 reps - s,606,227 reps - s,1697,12:46 - s
421,Rafael Ferraz,3889,1001,17:45 - s,1106,146 reps - s,1141,116 reps - s,529,231 reps - s,112,7:43 - s
422,Andr Oliveira,3893,341,15:31 - s,195,201 reps - s,1761,94 reps - s,584,228 reps - s,1012,10:50 - s
423,Vinicius Montovanelli,3894,1253,18:24 - s,796,162 reps - s,255,178 reps - s,779,220 reps - s,811,10:16 - s
424,Juan Manuel Gelay,3902,965,17:38 - s,587,170 reps - s,1284,106 reps - s,295,243 reps - s,771,10:08 - s
425,Fernando Galindo,3906,1620,19:10 - s,64,215 reps - s,1499,104 reps - s,595,228 reps - s,128,7:50 - s
426,Carlos Herrera,3910,341,15:31 - s,235,196 reps - s,1297,106 reps - s,1351,202 reps - s,686,9:55 - s
426,Fernando Vanden Bosche,3910,1665,19:17 - s,598,170 reps - s,487,154 reps - s,317,241 reps - s,843,10:22 - s
428,Fabian Gutierrez,3912,1019,17:48 - s,753,163 reps - s,1337,105 reps - s,356,239 reps - s,447,9:11 - s
429,Agnaldo Oliveira,3915,56,13:42 - s,381,180 reps - s,2498,69 reps - s,371,238 reps - s,609,9:42 - s
430,Vitor Grah,3917,1274,18:27 - s,654,170 reps - s,1058,118 reps - s,853,217 reps - s,78,7:30 - s
431,Claudio Osorio,3918,27,13:06 - s,2267,120 reps - s,1246,106 reps - s,149,253 reps - s,229,8:19 - s
432,Rodney Gatts,3927,958,17:37 - s,849,160 reps - s,755,131 reps - s,692,221 reps - s,673,9:53 - s
433,Murilo Andrade,3932,431,15:54 - s,107,209 reps - s,301,167 reps - s,42,270 reps - s,3051,0
433,Armando Ramirez,3932,374,15:41 - s,95,210 reps - s,106,23:23 - s,3307,0,50,7:10 - s
435,Maxwell Brito,3942,1199,18:17 - s,1519,136 reps - s,31,18:06 - s,733,220 reps - s,460,9:13 - s
436,Jorge Confalonieri,3947,1190,18:16 - s,320,183 reps - s,1044,118 reps - s,1011,211 reps - s,382,8:57 - s
437,Diego Garcia Bellamy,3948,838,17:17 - s,1727,135 reps - s,608,141 reps - s,481,233 reps - s,294,8:35 - s
438,Aquiles Barroso,3953,1330,18:34 - s,412,178 reps - s,485,154 reps - s,754,220 reps - s,972,10:43 - s
438,Matheus Cassimiro dos Santos,3953,958,17:37 - s,769,162 reps - s,925,129 reps - s,589,228 reps - s,712,9:58 - s
440,Sebastian Zarate,3958,1785,19:30 - s,646,170 reps - s,325,166 reps - s,876,216 reps - s,326,8:43 - s
441,Pedro Bogado,3959,2002,19:50 - s,316,184 reps - s,566,142 reps - s,375,238 reps - s,700,9:57 - s
441,Victor Garro,3959,742,17:02 - s,1626,136 reps - s,682,137 reps - s,539,230 reps - s,370,8:54 - s
